cell_id,row_index,column_index,header,ocr_text,confidence,confirmed_status,review_reasons,ink_ratio,absolute_bbox
r108_c02,108,2,| 조,| 5,61.5,needs_reread,low_confidence|variant_disagreement,0.9989,"[67, 2105, 121, 2122]"
r108_c03,108,3,이름 | 이름,김 은 우,85.33,needs_reread,variant_disagreement,0.9995,"[123, 2105, 241, 2122]"
r108_c04,108,4,6.23 점심 자 유 식,스탠포드 (4 호 차),93.5,needs_reread,variant_disagreement,0.3578,"[243, 2105, 363, 2122]"
r108_c06,108,6,6.24 오전,PnP (1 호 차),85.0,needs_reread,variant_disagreement,0.2463,"[485, 2105, 619, 2122]"
r108_c08,108,8,버스 교체,po,57.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2105, 828, 2122]"
r108_c09,108,9,6.24 오후,SK Hynix (1244),92.67,needs_reread,variant_disagreement,0.3223,"[830, 2105, 970, 2122]"
r108_c10,108,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),89.0,needs_reread,variant_disagreement,0.3109,"[972, 2105, 1109, 2122]"
r108_c11,108,11,6.25 점 심 자 유 식,_ 106 버 클리 (4 호 차),80.0,needs_reread,variant_disagreement,0.3852,"[1111, 2105, 1235, 2122]"
r108_c12,108,12,6.25 석 식 자 유식,"늘 , =",52.33,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2105, 1329, 2122]"
r108_c13,108,13,6.26 오전,시스코 (2 호 차),93.25,needs_reread,variant_disagreement,0.2788,"[1331, 2105, 1465, 2122]"
r108_c14,108,14,6.26 중 식 자 유 식,ㄴㄴ,41.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2105, 1559, 2122]"
r108_c15,108,15,6.26 오후,| 구글 (4 호 차),84.8,needs_reread,variant_disagreement,0.2806,"[1561, 2105, 1687, 2122]"
r108_c16,108,16,6.26 석식,인 앤 아웃 (4 호 차),91.17,needs_reread,variant_disagreement,0.3369,"[1689, 2105, 1825, 2122]"
r108_c17,108,17,…,치 폴레 (4 호 차),93.4,needs_reread,variant_disagreement,0.4297,"[1827, 2105, 1922, 2122]"
r108_c18,108,18,6.27,BBQ (4 호 차),90.25,needs_reread,variant_disagreement,0.3659,"[1924, 2105, 2024, 2122]"
r108_c19,108,19,6.28,공항 (4 호 차),93.25,needs_reread,variant_disagreement,0.3895,"[2026, 2105, 2116, 2122]"
r109_c00,109,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2124, 32, 2141]"
r109_c02,109,2,| 조,| 5,82.0,needs_reread,variant_disagreement,1.0,"[67, 2124, 121, 2141]"
r109_c03,109,3,이름 | 이름,박상원,87.0,needs_reread,variant_disagreement,0.2178,"[123, 2124, 241, 2141]"
r109_c04,109,4,6.23 점심 자 유 식,ㅣ 스탠포드 (4 호 차),90.4,needs_reread,variant_disagreement,0.3627,"[243, 2124, 363, 2141]"
r109_c05,109,5,6.23 석식,동 순원 (4 호 차),89.6,needs_reread,variant_disagreement,0.3529,"[365, 2124, 483, 2141]"
r109_c06,109,6,6.24 오전,| PoP (1 후 차),83.8,needs_reread,variant_disagreement,0.2467,"[485, 2124, 619, 2141]"
r109_c07,109,7,6.24 중식,SK Hy 중식,95.33,needs_reread,variant_disagreement,0.2785,"[621, 2124, 738, 2141]"
r109_c08,109,8,버스 교체,|. 그,8.5,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2124, 828, 2141]"
r109_c09,109,9,6.24 오후,SK Hynix (1 호 차),77.2,needs_reread,variant_disagreement,0.3227,"[830, 2124, 970, 2141]"
r109_c11,109,11,6.25 점 심 자 유 식,UCH#=| (4 호 차),75.5,needs_reread,variant_disagreement,0.3838,"[1111, 2124, 1235, 2141]"
r109_c12,109,12,6.25 석 식 자 유식,[ |,67.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2124, 1329, 2141]"
r109_c13,109,13,6.26 오전,시스코 (2 호 차),92.25,needs_reread,variant_disagreement,0.2792,"[1331, 2124, 1465, 2141]"
r109_c14,109,14,6.26 중 식 자 유 식,PO,14.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2124, 1559, 2141]"
r109_c15,109,15,6.26 오후,| 구글 (4 호 차),83.8,needs_reread,variant_disagreement,0.2801,"[1561, 2124, 1687, 2141]"
r109_c16,109,16,6.26 석식,| 인 앤 아 웃 (4 호 차),84.0,needs_reread,variant_disagreement,0.3352,"[1689, 2124, 1825, 2141]"
r109_c17,109,17,…,치 플레 (4 호 차),92.8,needs_reread,variant_disagreement,0.4272,"[1827, 2124, 1922, 2141]"
r109_c18,109,18,6.27,860 (4 호 차),82.5,needs_reread,variant_disagreement,0.3641,"[1924, 2124, 2024, 2141]"
r109_c19,109,19,6.28,공항 (4 호 치 ),92.4,needs_reread,variant_disagreement,0.3915,"[2026, 2124, 2116, 2141]"
r110_c02,110,2,| 조,| §,69.0,needs_reread,low_confidence|variant_disagreement,1.0,"[67, 2143, 121, 2160]"
r110_c03,110,3,이름 | 이름,신 준우,93.5,needs_reread,variant_disagreement,0.9995,"[123, 2143, 241, 2160]"
r110_c04,110,4,6.23 점심 자 유 식,| AGRE (4 호 차),84.4,needs_reread,variant_disagreement,0.3564,"[243, 2143, 363, 2160]"
r110_c05,110,5,6.23 석식,동 순 원 (4 호 차),92.33,needs_reread,variant_disagreement,0.3495,"[365, 2143, 483, 2160]"
r110_c06,110,6,6.24 오전,PnP (1 호 차),92.25,needs_reread,variant_disagreement,0.2454,"[485, 2143, 619, 2160]"
r110_c07,110,7,6.24 중식,SK Hy 중식,93.0,needs_reread,variant_disagreement,0.2685,"[621, 2143, 738, 2160]"
r110_c08,110,8,버스 교체,pO,28.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2143, 828, 2160]"
r110_c09,110,9,6.24 오후,SK Hynix (1 호 차),75.6,needs_reread,variant_disagreement,0.3185,"[830, 2143, 970, 2160]"
r110_c10,110,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),88.2,needs_reread,variant_disagreement,0.3134,"[972, 2143, 1109, 2160]"
r110_c11,110,11,6.25 점 심 자 유 식,06 버 클리 (4 호 차),79.5,needs_reread,variant_disagreement,0.3843,"[1111, 2143, 1235, 2160]"
r110_c12,110,12,6.25 석 식 자 유식,fo,24.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2143, 1329, 2160]"
r110_c14,110,14,6.26 중 식 자 유 식,은,39.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2143, 1559, 2160]"
r110_c15,110,15,6.26 오후,ㅣ 구글 (4 호 차),84.4,needs_reread,variant_disagreement,0.274,"[1561, 2143, 1687, 2160]"
r110_c16,110,16,6.26 석식,인 엔 아웃 (4 호 차),90.0,needs_reread,variant_disagreement,0.3287,"[1689, 2143, 1825, 2160]"
r110_c17,110,17,…,치 플 레 (4 호 차),88.0,needs_reread,variant_disagreement,0.4192,"[1827, 2143, 1922, 2160]"
r110_c18,110,18,6.27,BBQ (4 호 차),88.25,needs_reread,variant_disagreement,0.3594,"[1924, 2143, 2024, 2160]"
r110_c19,110,19,6.28,| 공항 (4 호 차),79.6,needs_reread,variant_disagreement,0.3863,"[2026, 2143, 2116, 2160]"
r111_c00,111,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2162, 32, 2179]"
r111_c01,111,1,번호,| 111,86.0,needs_reread,variant_disagreement,0.203,"[34, 2162, 65, 2179]"
r111_c02,111,2,| 조,|,46.0,needs_reread,low_confidence|variant_disagreement,1.0,"[67, 2162, 121, 2179]"
r111_c03,111,3,이름 | 이름,eA],21.0,needs_reread,low_confidence,0.9985,"[123, 2162, 241, 2179]"
r111_c04,111,4,6.23 점심 자 유 식,| 스탠포드 (4 호 차),90.8,needs_reread,variant_disagreement,0.3593,"[243, 2162, 363, 2179]"
r111_c05,111,5,6.23 석식,동 순원 (4 호 차),89.4,needs_reread,variant_disagreement,0.3445,"[365, 2162, 483, 2179]"
r111_c06,111,6,6.24 오전,PnP (1 호 차),93.0,needs_reread,variant_disagreement,0.2441,"[485, 2162, 619, 2179]"
r111_c07,111,7,6.24 중식,| SKHy 중식,69.33,needs_reread,low_confidence|variant_disagreement,0.2705,"[621, 2162, 738, 2179]"
r111_c08,111,8,버스 교체,| 호텔 차 랑 교체,89.8,needs_reread,variant_disagreement,1.0,"[740, 2162, 828, 2179]"
r111_c09,111,9,6.24 오후,SK Hynix (1 호 차),79.4,needs_reread,variant_disagreement,0.3218,"[830, 2162, 970, 2179]"
r111_c10,111,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),89.0,needs_reread,variant_disagreement,0.3091,"[972, 2162, 1109, 2179]"
r111_c11,111,11,6.25 점 심 자 유 식,| UCH el (4 호 차),80.0,needs_reread,variant_disagreement,0.3819,"[1111, 2162, 1235, 2179]"
r111_c12,111,12,6.25 석 식 자 유식,[ :,75.0,needs_reread,variant_disagreement,1.0,"[1237, 2162, 1329, 2179]"
r111_c13,111,13,6.26 오전,| 시 스 코 (2 호 차),85.57,needs_reread,variant_disagreement,0.2752,"[1331, 2162, 1465, 2179]"
r111_c14,111,14,6.26 중 식 자 유 식,,,needs_reread,low_confidence|ink_without_text,1.0,"[1467, 2162, 1559, 2179]"
r111_c15,111,15,6.26 오후,| 구글 (4 호 차),85.4,needs_reread,variant_disagreement,0.2759,"[1561, 2162, 1687, 2179]"
r111_c16,111,16,6.26 석식,인 맨 아 못 (4 호 차),81.57,needs_reread,variant_disagreement,0.3257,"[1689, 2162, 1825, 2179]"
r111_c17,111,17,…,| 치 플레 (4 호 차),90.67,needs_reread,variant_disagreement,0.4211,"[1827, 2162, 1922, 2179]"
r111_c18,111,18,6.27,BBQ (4 호 차),89.0,needs_reread,variant_disagreement,0.3671,"[1924, 2162, 2024, 2179]"
r111_c19,111,19,6.28,| 공항 (4 호 차),88.6,needs_reread,variant_disagreement,0.3954,"[2026, 2162, 2116, 2179]"
r112_c00,112,0,차량,ㅣ,74.0,needs_reread,variant_disagreement,0.0,"[1, 2181, 32, 2197]"
r112_c01,112,1,번호,| 112,87.0,needs_reread,variant_disagreement,0.256,"[34, 2181, 65, 2197]"
r112_c02,112,2,| 조,| 5,78.5,needs_reread,variant_disagreement,1.0,"[67, 2181, 121, 2197]"
r112_c03,112,3,이름 | 이름,조 하 면,72.0,needs_reread,variant_disagreement,0.9989,"[123, 2181, 241, 2197]"
r112_c05,112,5,6.23 석식,| 동 순원 (4 호 차),78.83,needs_reread,variant_disagreement,0.3618,"[365, 2181, 483, 2197]"
r112_c06,112,6,6.24 오전,| PnP (1 호 차),88.0,needs_reread,variant_disagreement,0.2108,"[485, 2181, 619, 2197]"
r112_c07,112,7,6.24 중식,| SKHys4,39.5,needs_reread,low_confidence|variant_disagreement,0.2468,"[621, 2181, 738, 2197]"
r112_c08,112,8,버스 교체,|,74.0,needs_reread,variant_disagreement,1.0,"[740, 2181, 828, 2197]"
r112_c09,112,9,6.24 오후,SK Hynix (1 호 차),80.2,needs_reread,variant_disagreement,0.2879,"[830, 2181, 970, 2197]"
r112_c11,112,11,6.25 점 심 자 유 식,(버클리 (4 호 차),79.75,needs_reread,variant_disagreement,0.3785,"[1111, 2181, 1235, 2197]"
r112_c12,112,12,6.25 석 식 자 유식,| 7,64.5,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2181, 1329, 2197]"
r112_c13,112,13,6.26 오전,ㅣ 시스코 (2 호 차),89.4,needs_reread,variant_disagreement,0.2533,"[1331, 2181, 1465, 2197]"
r112_c15,112,15,6.26 오후,| 구글 (4 호 차),86.4,needs_reread,variant_disagreement,0.2803,"[1561, 2181, 1687, 2197]"
r112_c16,112,16,6.26 석식,윈 앤 아웃 (4 호 차),79.0,needs_reread,variant_disagreement,0.3364,"[1689, 2181, 1825, 2197]"
r112_c17,112,17,…,| 치 플레 (4 호 차),85.5,needs_reread,variant_disagreement,0.4257,"[1827, 2181, 1922, 2197]"
r112_c18,112,18,6.27,BBO (4 호 차),91.5,needs_reread,variant_disagreement,0.3675,"[1924, 2181, 2024, 2197]"
r112_c19,112,19,6.28,| 공항 (4 호 차),85.4,needs_reread,variant_disagreement,0.3965,"[2026, 2181, 2116, 2197]"
r113_c01,113,1,번호,113,96.0,needs_reread,variant_disagreement,0.296,"[34, 2199, 65, 2216]"
r113_c02,113,2,| 조,| 1,68.0,needs_reread,low_confidence|variant_disagreement,0.1253,"[67, 2199, 121, 2216]"
r113_c03,113,3,이름 | 이름,김 동 언,90.0,needs_reread,variant_disagreement,0.2059,"[123, 2199, 241, 2216]"
r113_c04,113,4,6.23 점심 자 유 식,스탠포드 (4 호 차),92.25,needs_reread,variant_disagreement,0.3623,"[243, 2199, 363, 2216]"
r113_c05,113,5,6.23 석식,동 순원 (4 호 차),92.0,needs_reread,variant_disagreement,0.349,"[365, 2199, 483, 2216]"
r113_c06,113,6,6.24 오전,조비 (2 호 차),93.25,needs_reread,variant_disagreement,0.2621,"[485, 2199, 619, 2216]"
r113_c08,113,8,버스 교체,호텔 차 량 교체,89.5,needs_reread,variant_disagreement,1.0,"[740, 2199, 828, 2216]"
r113_c09,113,9,6.24 오후,블 륨 에너지 (4 호 자),82.17,needs_reread,variant_disagreement,0.3723,"[830, 2199, 970, 2216]"
r113_c10,113,10,| 6.24 석식,ㅣ 쌀국수 (4 호 차),81.2,needs_reread,variant_disagreement,0.3126,"[972, 2199, 1109, 2216]"
r113_c11,113,11,6.25 점 심 자 유 식,UCH Bz] (4 호 차),86.6,needs_reread,variant_disagreement,0.3871,"[1111, 2199, 1235, 2216]"
r113_c12,113,12,6.25 석 식 자 유식,피 어 39 자 유 식,83.67,needs_reread,variant_disagreement,1.0,"[1237, 2199, 1329, 2216]"
r113_c13,113,13,6.26 오전,브 리 즈 바이오 (4 호 차),92.29,needs_reread,variant_disagreement,0.3973,"[1331, 2199, 1465, 2216]"
r113_c14,113,14,6.26 중 식 자 유 식,그 레 미 트 몰,90.2,needs_reread,variant_disagreement,1.0,"[1467, 2199, 1559, 2216]"
r113_c15,113,15,6.26 오후,구글 (2 호 차),93.75,needs_reread,variant_disagreement,0.2754,"[1561, 2199, 1687, 2216]"
r113_c16,113,16,6.26 석식,스테이크 (2 호 차),92.5,needs_reread,variant_disagreement,0.3144,"[1689, 2199, 1825, 2216]"
r113_c17,113,17,…,치 플레 (4 호 차),92.2,needs_reread,variant_disagreement,0.431,"[1827, 2199, 1922, 2216]"
r113_c18,113,18,6.27,BBQ (4 호 차),90.0,needs_reread,variant_disagreement,0.3676,"[1924, 2199, 2024, 2216]"
r113_c19,113,19,6.28,공항 (4 호 차),91.25,needs_reread,variant_disagreement,0.3974,"[2026, 2199, 2116, 2216]"
r114_c00,114,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2218, 32, 2235]"
r114_c02,114,2,| 조,| 1,70.0,needs_reread,variant_disagreement,0.1362,"[67, 2218, 121, 2235]"
r114_c03,114,3,이름 | 이름,aa,65.0,needs_reread,low_confidence|variant_disagreement,0.1625,"[123, 2218, 241, 2235]"
r114_c05,114,5,6.23 석식,동 순원 (4 호 차),92.2,needs_reread,variant_disagreement,0.344,"[365, 2218, 483, 2235]"
r114_c06,114,6,6.24 오전,조비 (2 호 차),91.5,needs_reread,variant_disagreement,0.2586,"[485, 2218, 619, 2235]"
r114_c07,114,7,6.24 중식,인 앤 아웃 (2 호 차),92.0,needs_reread,variant_disagreement,0.3736,"[621, 2218, 738, 2235]"
r114_c08,114,8,버스 교체,…,29.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2218, 828, 2235]"
r114_c09,114,9,6.24 오후,블 룸 에너지 (4 호 차),86.17,needs_reread,variant_disagreement,0.3647,"[830, 2218, 970, 2235]"
r114_c10,114,10,| 6.24 석식,쌀국수 (4 호 치 ),91.8,needs_reread,variant_disagreement,0.304,"[972, 2218, 1109, 2235]"
r114_c11,114,11,6.25 점 심 자 유 식,| 06 써 클리 (4 호 차),76.14,needs_reread,variant_disagreement,0.3871,"[1111, 2218, 1235, 2235]"
r114_c12,114,12,6.25 석 식 자 유식,pO,24.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2218, 1329, 2235]"
r114_c13,114,13,6.26 오전,브 리 즈 바이오 (4 호 차),91.57,needs_reread,variant_disagreement,0.3968,"[1331, 2218, 1465, 2235]"
r114_c14,114,14,6.26 중 식 자 유 식,i,36.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2218, 1559, 2235]"
r114_c15,114,15,6.26 오후,구글 (2 호 차),92.75,needs_reread,variant_disagreement,0.275,"[1561, 2218, 1687, 2235]"
r114_c16,114,16,6.26 석식,스테이크 (2 호 차),92.25,needs_reread,variant_disagreement,0.3127,"[1689, 2218, 1825, 2235]"
r114_c17,114,17,…,치 플레 (4 호 차),86.8,needs_reread,variant_disagreement,0.4161,"[1827, 2218, 1922, 2235]"
r114_c18,114,18,6.27,BBQ (4 초 차),81.5,needs_reread,variant_disagreement,0.3665,"[1924, 2218, 2024, 2235]"
r114_c19,114,19,6.28,공항 (4 호 차),91.5,needs_reread,variant_disagreement,0.3791,"[2026, 2218, 2116, 2235]"
r115_c00,115,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2237, 32, 2254]"
r115_c02,115,2,| 조,| 1,72.5,needs_reread,variant_disagreement,0.134,"[67, 2237, 121, 2254]"
r115_c03,115,3,이름 | 이름,방 소 윤,69.67,needs_reread,low_confidence|variant_disagreement,0.2019,"[123, 2237, 241, 2254]"
r115_c04,115,4,6.23 점심 자 유 식,| 스탠포드 (4 호 차),91.0,needs_reread,variant_disagreement,0.3569,"[243, 2237, 363, 2254]"
r115_c05,115,5,6.23 석식,Sew (4 호 차),88.0,needs_reread,variant_disagreement,0.342,"[365, 2237, 483, 2254]"
r115_c06,115,6,6.24 오전,조비 (2 호 차),88.0,needs_reread,variant_disagreement,0.2533,"[485, 2237, 619, 2254]"
r115_c07,115,7,6.24 중식,인 앤 아웃 (2 호 차),90.17,needs_reread,variant_disagreement,0.3741,"[621, 2237, 738, 2254]"
r115_c08,115,8,버스 교체,|,47.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2237, 828, 2254]"
r115_c09,115,9,6.24 오후,블 룸 에 너지 (4 호 차),91.14,needs_reread,variant_disagreement,0.3718,"[830, 2237, 970, 2254]"
r115_c10,115,10,| 6.24 석식,ㅣ 쌀국수 (4 호 차),84.8,needs_reread,variant_disagreement,0.304,"[972, 2237, 1109, 2254]"
r115_c11,115,11,6.25 점 심 자 유 식,| UCH Be] (4 호 차),81.17,needs_reread,variant_disagreement,0.38,"[1111, 2237, 1235, 2254]"
r115_c12,115,12,6.25 석 식 자 유식,| |,72.0,needs_reread,variant_disagreement,1.0,"[1237, 2237, 1329, 2254]"
r115_c14,115,14,6.26 중 식 자 유 식,PO,0.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2237, 1559, 2254]"
r115_c15,115,15,6.26 오후,구글 (2 호 차),92.0,needs_reread,variant_disagreement,0.2708,"[1561, 2237, 1687, 2254]"
r115_c17,115,17,…,치 폴레 (4 호 차),91.0,needs_reread,variant_disagreement,0.4142,"[1827, 2237, 1922, 2254]"
r115_c18,115,18,6.27,BBQ (4 호 차),89.0,needs_reread,variant_disagreement,0.3706,"[1924, 2237, 2024, 2254]"
r115_c19,115,19,6.28,공항 (4 호 차),92.25,needs_reread,variant_disagreement,0.3791,"[2026, 2237, 2116, 2254]"
r116_c00,116,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2256, 32, 2273]"
r116_c01,116,1,번호,| 116,87.0,needs_reread,variant_disagreement,0.2998,"[34, 2256, 65, 2273]"
r116_c02,116,2,| 조,| 1,70.0,needs_reread,variant_disagreement,0.1242,"[67, 2256, 121, 2273]"
r116_c03,116,3,이름 | 이름,유 희 건,86.67,needs_reread,variant_disagreement,0.2168,"[123, 2256, 241, 2273]"
r116_c04,116,4,6.23 점심 자 유 식,| 스탠포드 (4 호 차),90.0,needs_reread,variant_disagreement,0.3662,"[243, 2256, 363, 2273]"
r116_c05,116,5,6.23 석식,동 순원 (4 호 차),93.4,needs_reread,variant_disagreement,0.3529,"[365, 2256, 483, 2273]"
r116_c06,116,6,6.24 오전,조비 (2 호 차),93.25,needs_reread,variant_disagreement,0.2586,"[485, 2256, 619, 2273]"
r116_c07,116,7,6.24 중식,인 앤 아 웃 (2 호 차),91.86,needs_reread,variant_disagreement,0.3861,"[621, 2256, 738, 2273]"
r116_c08,116,8,버스 교체,늘 --,13.5,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2256, 828, 2273]"
r116_c09,116,9,6.24 오후,블 룸 에 너지 (4 호 차),92.71,needs_reread,variant_disagreement,0.3735,"[830, 2256, 970, 2273]"
r116_c10,116,10,| 6.24 석식,ㅣ 쌀국수 (4 호 차),87.0,needs_reread,variant_disagreement,0.3074,"[972, 2256, 1109, 2273]"
r116_c11,116,11,6.25 점 심 자 유 식,406 버 클리 (4 호 차),77.83,needs_reread,variant_disagreement,0.3871,"[1111, 2256, 1235, 2273]"
r116_c12,116,12,6.25 석 식 자 유식,…,52.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2256, 1329, 2273]"
r116_c13,116,13,6.26 오전,브 리 즈 바이오 (4 호 차),93.43,needs_reread,variant_disagreement,0.3881,"[1331, 2256, 1465, 2273]"
r116_c14,116,14,6.26 중 식 자 유 식,"ㄴㄴ,",50.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2256, 1559, 2273]"
r116_c15,116,15,6.26 오후,구글 (2 호 차),93.5,needs_reread,variant_disagreement,0.2764,"[1561, 2256, 1687, 2273]"
r116_c16,116,16,6.26 석식,스테이크 (2 호 차),92.75,needs_reread,variant_disagreement,0.317,"[1689, 2256, 1825, 2273]"
r116_c17,116,17,…,치 폴레 (4 호 차),93.6,needs_reread,variant_disagreement,0.4254,"[1827, 2256, 1922, 2273]"
r116_c18,116,18,6.27,BBQ (4 호 차),91.5,needs_reread,variant_disagreement,0.3747,"[1924, 2256, 2024, 2273]"
r116_c19,116,19,6.28,공항 (4 호 차),90.0,needs_reread,variant_disagreement,0.3882,"[2026, 2256, 2116, 2273]"
r117_c00,117,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2275, 32, 2292]"
r117_c01,117,1,번호,| 117,87.5,needs_reread,variant_disagreement,0.2751,"[34, 2275, 65, 2292]"
r117_c02,117,2,| 조,| 1,68.0,needs_reread,low_confidence|variant_disagreement,0.1307,"[67, 2275, 121, 2292]"
r117_c04,117,4,6.23 점심 자 유 식,ㅣ 스탠포드 (4 호 차),89.6,needs_reread,variant_disagreement,0.3574,"[243, 2275, 363, 2292]"
r117_c07,117,7,6.24 중식,인 앤 아 웃 (2 호 차),91.43,needs_reread,variant_disagreement,0.3811,"[621, 2275, 738, 2292]"
r117_c08,117,8,버스 교체,|,54.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 2275, 828, 2292]"
r117_c09,117,9,6.24 오후,블 룸 에 너지 (4 호 차),93.29,needs_reread,variant_disagreement,0.3731,"[830, 2275, 970, 2292]"
r117_c10,117,10,| 6.24 석식,| 쌀국수 (4 호 차),82.8,needs_reread,variant_disagreement,0.31,"[972, 2275, 1109, 2292]"
r117_c11,117,11,6.25 점 심 자 유 식,06 버 클리 (4 호 차),74.83,needs_reread,variant_disagreement,0.3843,"[1111, 2275, 1235, 2292]"
r117_c12,117,12,6.25 석 식 자 유식,PO,32.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 2275, 1329, 2292]"
r117_c13,117,13,6.26 오전,| 브 리 즈 바이오 (4 호 차),89.0,needs_reread,variant_disagreement,0.3986,"[1331, 2275, 1465, 2292]"
r117_c14,117,14,6.26 중 식 자 유 식,|,70.0,needs_reread,variant_disagreement,1.0,"[1467, 2275, 1559, 2292]"
r117_c15,117,15,6.26 오후,| 구글 (2 호 차),84.8,needs_reread,variant_disagreement,0.2806,"[1561, 2275, 1687, 2292]"
r117_c16,117,16,6.26 석식,스테이크 (2 호 차),92.75,needs_reread,variant_disagreement,0.3179,"[1689, 2275, 1825, 2292]"
r117_c17,117,17,…,치 플레 (4 호 차),92.6,needs_reread,variant_disagreement,0.426,"[1827, 2275, 1922, 2292]"
r117_c18,117,18,6.27,BBO (4 호 차),84.75,needs_reread,variant_disagreement,0.3635,"[1924, 2275, 2024, 2292]"
r117_c19,117,19,6.28,공항 (4 호 차),92.75,needs_reread,variant_disagreement,0.3935,"[2026, 2275, 2116, 2292]"
r118_c00,118,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 2294, 32, 2311]"
r118_c02,118,2,| 조,| 1,69.5,needs_reread,low_confidence|variant_disagreement,0.1253,"[67, 2294, 121, 2311]"
r118_c04,118,4,6.23 점심 자 유 식,ㅣ 스탠포드 (4 호 차),85.0,needs_reread,variant_disagreement,0.3529,"[243, 2294, 363, 2311]"
r118_c05,118,5,6.23 석식,동 순원 (4 호 차),89.0,needs_reread,variant_disagreement,0.342,"[365, 2294, 483, 2311]"
r118_c06,118,6,6.24 오전,| 조비 (2 호 차),88.0,needs_reread,variant_disagreement,0.2599,"[485, 2294, 619, 2311]"
r118_c07,118,7,6.24 중식,인 앤 아 웃 (2 후 차),89.86,needs_reread,variant_disagreement,0.3776,"[621, 2294, 738, 2311]"
r118_c08,118,8,버스 교체,으,0.0,needs_reread,low_confidence,1.0,"[740, 2294, 828, 2311]"
r118_c09,118,9,6.24 오후,블 룸 에 너지 (4 호 차),85.29,needs_reread,variant_disagreement,0.3731,"[830, 2294, 970, 2311]"
r118_c10,118,10,| 6.24 석식,ㅣ 쌀국수 (4 호 치 ),82.67,needs_reread,variant_disagreement,0.3091,"[972, 2294, 1109, 2311]"
r118_c11,118,11,6.25 점 심 자 유 식,4006 버 클리 (4 호 차),78.83,needs_reread,variant_disagreement,0.3828,"[1111, 2294, 1235, 2311]"
r118_c12,118,12,6.25 석 식 자 유식,pO,26.0,needs_reread,low_confidence,1.0,"[1237, 2294, 1329, 2311]"
r118_c13,118,13,6.26 오전,ㅣ 브 리 즈 바이오 (4 호 차),89.75,needs_reread,variant_disagreement,0.3894,"[1331, 2294, 1465, 2311]"
r118_c14,118,14,6.26 중 식 자 유 식,[,22.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 2294, 1559, 2311]"
r118_c16,118,16,6.26 석식,스테이크 (2 호 차),92.5,needs_reread,variant_disagreement,0.3166,"[1689, 2294, 1825, 2311]"
r118_c17,118,17,…,치 플레 (4 호 차),93.0,needs_reread,variant_disagreement,0.4217,"[1827, 2294, 1922, 2311]"
r118_c18,118,18,6.27,BBQ (4 호 차),83.0,needs_reread,variant_disagreement,0.3676,"[1924, 2294, 2024, 2311]"
r118_c19,118,19,6.28,| 공항 (4 호 차) _,74.0,needs_reread,variant_disagreement,0.3856,"[2026, 2294, 2116, 2311]"
r119_c00,119,0,차량,ㅣ,74.0,needs_reread,variant_disagreement,0.0,"[1, 2313, 32, 2329]"
r119_c02,119,2,| 조,| 1,74.5,needs_reread,variant_disagreement,0.1308,"[67, 2313, 121, 2329]"
r119_c05,119,5,6.23 석식,동 순원 (4 호 차),88.6,needs_reread,variant_disagreement,0.3618,"[365, 2313, 483, 2329]"
r119_c06,119,6,6.24 오전,조비 (2 호 차),91.75,needs_reread,variant_disagreement,0.2719,"[485, 2313, 619, 2329]"
r119_c07,119,7,6.24 중식,. 인 앤 아 웃 (2 호 차),80.38,needs_reread,variant_disagreement,0.3953,"[621, 2313, 738, 2329]"
